(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-11-01 15:35:18.635027' AND `django_session`.`session_key` = 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q'); args=('2019-11-01 15:35:18.635027', 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q')
(0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 11; args=(11,)
(0.553) SELECT `onlineapp_college`.`id`, `onlineapp_college`.`name`, `onlineapp_college`.`location`, `onlineapp_college`.`acronym`, `onlineapp_college`.`contact` FROM `onlineapp_college` WHERE `onlineapp_college`.`id` = 207; args=(207,)
(0.000) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_user_user_permissions` ON (`auth_permission`.`id` = `auth_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_user_permissions`.`user_id` = 11; args=(11,)
(0.001) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_group_permissions` ON (`auth_permission`.`id` = `auth_group_permissions`.`permission_id`) INNER JOIN `auth_group` ON (`auth_group_permissions`.`group_id` = `auth_group`.`id`) INNER JOIN `auth_user_groups` ON (`auth_group`.`id` = `auth_user_groups`.`group_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_groups`.`user_id` = 11; args=(11,)
(0.001) SELECT `onlineapp_student`.`id`, `onlineapp_student`.`name`, `onlineapp_student`.`dob`, `onlineapp_student`.`email`, `onlineapp_student`.`db_folder`, `onlineapp_student`.`dropped_out`, `onlineapp_student`.`college_id` FROM `onlineapp_student` LEFT OUTER JOIN `onlineapp_mocktest1` ON (`onlineapp_student`.`id` = `onlineapp_mocktest1`.`student_id`) WHERE `onlineapp_student`.`college_id` = 207 ORDER BY `onlineapp_mocktest1`.`total` DESC; args=(207,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 41; args=(41,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 32; args=(32,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 38; args=(38,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 33; args=(33,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 44; args=(44,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 40; args=(40,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 43; args=(43,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 36; args=(36,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 42; args=(42,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 37; args=(37,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 35; args=(35,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 39; args=(39,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 34; args=(34,)
(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-11-01 15:38:19.070719' AND `django_session`.`session_key` = 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q'); args=('2019-11-01 15:38:19.070719', 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q')
(0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 11; args=(11,)
(0.001) SELECT `onlineapp_college`.`id`, `onlineapp_college`.`name`, `onlineapp_college`.`location`, `onlineapp_college`.`acronym`, `onlineapp_college`.`contact` FROM `onlineapp_college` WHERE `onlineapp_college`.`id` = 207; args=(207,)
(0.001) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_user_user_permissions` ON (`auth_permission`.`id` = `auth_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_user_permissions`.`user_id` = 11; args=(11,)
(0.002) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_group_permissions` ON (`auth_permission`.`id` = `auth_group_permissions`.`permission_id`) INNER JOIN `auth_group` ON (`auth_group_permissions`.`group_id` = `auth_group`.`id`) INNER JOIN `auth_user_groups` ON (`auth_group`.`id` = `auth_user_groups`.`group_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_groups`.`user_id` = 11; args=(11,)
(0.003) SELECT `onlineapp_student`.`id`, `onlineapp_student`.`name`, `onlineapp_student`.`dob`, `onlineapp_student`.`email`, `onlineapp_student`.`db_folder`, `onlineapp_student`.`dropped_out`, `onlineapp_student`.`college_id` FROM `onlineapp_student` LEFT OUTER JOIN `onlineapp_mocktest1` ON (`onlineapp_student`.`id` = `onlineapp_mocktest1`.`student_id`) WHERE `onlineapp_student`.`college_id` = 207 ORDER BY `onlineapp_mocktest1`.`total` DESC; args=(207,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 41; args=(41,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 32; args=(32,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 38; args=(38,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 33; args=(33,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 44; args=(44,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 40; args=(40,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 43; args=(43,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 36; args=(36,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 42; args=(42,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 37; args=(37,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 35; args=(35,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 39; args=(39,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 34; args=(34,)
(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-11-01 15:38:44.321224' AND `django_session`.`session_key` = 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q'); args=('2019-11-01 15:38:44.321224', 'bsrdirthxfmlz4vhhtjvf8hge2vkrd4q')
(0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 11; args=(11,)
(0.000) SELECT `onlineapp_college`.`id`, `onlineapp_college`.`name`, `onlineapp_college`.`location`, `onlineapp_college`.`acronym`, `onlineapp_college`.`contact` FROM `onlineapp_college` WHERE `onlineapp_college`.`id` = 207; args=(207,)
(0.001) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_user_user_permissions` ON (`auth_permission`.`id` = `auth_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_user_permissions`.`user_id` = 11; args=(11,)
(0.001) SELECT `django_content_type`.`app_label`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_group_permissions` ON (`auth_permission`.`id` = `auth_group_permissions`.`permission_id`) INNER JOIN `auth_group` ON (`auth_group_permissions`.`group_id` = `auth_group`.`id`) INNER JOIN `auth_user_groups` ON (`auth_group`.`id` = `auth_user_groups`.`group_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_user_groups`.`user_id` = 11; args=(11,)
(0.064) SELECT `onlineapp_student`.`id`, `onlineapp_student`.`name`, `onlineapp_student`.`dob`, `onlineapp_student`.`email`, `onlineapp_student`.`db_folder`, `onlineapp_student`.`dropped_out`, `onlineapp_student`.`college_id` FROM `onlineapp_student` LEFT OUTER JOIN `onlineapp_mocktest1` ON (`onlineapp_student`.`id` = `onlineapp_mocktest1`.`student_id`) WHERE `onlineapp_student`.`college_id` = 207 ORDER BY `onlineapp_mocktest1`.`total` DESC; args=(207,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 41; args=(41,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 32; args=(32,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 38; args=(38,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 33; args=(33,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 44; args=(44,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 40; args=(40,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 43; args=(43,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 36; args=(36,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 42; args=(42,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 37; args=(37,)
(0.000) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 35; args=(35,)
(0.001) SELECT `onlineapp_mocktest1`.`id`, `onlineapp_mocktest1`.`problem1`, `onlineapp_mocktest1`.`problem2`, `onlineapp_mocktest1`.`problem3`, `onlineapp_mocktest1`.`problem4`, `onlineapp_mocktest1`.`total`, `onlineapp_mocktest1`.`student_id` FROM `onlineapp_mocktest1` WHERE `onlineapp_mocktest1`.`student_id` = 39; args=(39,)
